Datetime,Close,High,Low,Open,Volume
2026-04-07 08:40:00+00:00,5017.0,5022.0,5009.5,5020.5,4788
2026-04-07 08:45:00+00:00,5022.0,5027.5,5017.0,5017.0,3111
2026-04-07 08:50:00+00:00,5023.5,5028.0,5018.5,5020.5,3647
2026-04-07 08:55:00+00:00,5031.0,5034.0,5023.0,5023.0,4607
2026-04-07 09:00:00+00:00,5033.5,5038.5,5030.0,5030.0,6494
2026-04-07 09:05:00+00:00,5021.5,5031.5,5016.0,5031.5,5734
2026-04-07 09:10:00+00:00,5029.5,5030.0,5021.0,5021.0,3226
2026-04-07 09:15:00+00:00,5034.0,5035.0,5028.0,5028.5,3520
2026-04-07 09:20:00+00:00,5036.5,5039.0,5033.0,5035.0,5399
2026-04-07 09:25:00+00:00,5049.0,5049.0,5037.0,5037.0,7291
2026-04-07 09:30:00+00:00,5054.0,5055.0,5032.5,5043.5,10529
2026-04-07 09:35:00+00:00,5055.5,5058.0,5051.5,5052.5,6607
2026-04-07 09:40:00+00:00,5049.0,5056.5,5046.0,5055.5,9563
2026-04-07 09:45:00+00:00,5045.5,5053.5,5045.5,5051.0,12107
2026-04-07 09:50:00+00:00,5050.0,5053.0,5044.0,5044.0,9174
2026-04-07 09:55:00+00:00,5060.5,5069.5,5049.0,5051.0,10651
2026-04-08 03:45:00+00:00,5300.5,5308.0,5266.0,5274.5,0
2026-04-08 03:50:00+00:00,5282.0,5311.0,5276.0,5299.5,20315
2026-04-08 03:55:00+00:00,5287.0,5298.0,5278.0,5283.5,11246
2026-04-08 04:00:00+00:00,5284.5,5303.0,5284.5,5288.0,9743
2026-04-08 04:05:00+00:00,5295.5,5296.0,5276.5,5285.0,7774
2026-04-08 04:10:00+00:00,5302.0,5309.0,5290.0,5296.5,8875
2026-04-08 04:15:00+00:00,5317.5,5319.5,5303.0,5303.0,11232
2026-04-08 04:20:00+00:00,5310.5,5326.0,5305.5,5319.5,15014
2026-04-08 04:25:00+00:00,5301.5,5316.0,5300.0,5310.5,4576
2026-04-08 04:30:00+00:00,5320.5,5335.5,5305.0,5307.5,23774
2026-04-08 04:35:00+00:00,5338.5,5344.0,5322.0,5322.0,7165
2026-04-08 04:40:00+00:00,5335.5,5349.5,5335.0,5337.0,5494
2026-04-08 04:45:00+00:00,5341.0,5346.0,5332.0,5337.0,3956
2026-04-08 04:50:00+00:00,5336.5,5343.5,5324.0,5342.5,8007
2026-04-08 04:55:00+00:00,5328.5,5345.0,5328.0,5336.5,25648
2026-04-08 05:00:00+00:00,5321.0,5333.5,5320.0,5330.5,4803
2026-04-08 05:05:00+00:00,5323.0,5325.0,5313.5,5321.0,5292
2026-04-08 05:10:00+00:00,5323.0,5331.5,5318.5,5325.0,2670
2026-04-08 05:15:00+00:00,5320.0,5331.5,5316.5,5321.5,3649
2026-04-08 05:20:00+00:00,5327.0,5327.5,5317.0,5320.0,2896
2026-04-08 05:25:00+00:00,5331.0,5334.5,5326.0,5328.5,3506
2026-04-08 05:30:00+00:00,5332.5,5338.5,5331.5,5332.0,3974
2026-04-08 05:35:00+00:00,5332.0,5339.0,5323.5,5335.0,3596
2026-04-08 05:40:00+00:00,5328.0,5335.0,5327.0,5334.5,2458
2026-04-08 05:45:00+00:00,5328.0,5335.0,5327.5,5327.5,2884
2026-04-08 05:50:00+00:00,5318.5,5339.0,5318.5,5331.0,11294
2026-04-08 05:55:00+00:00,5317.0,5320.0,5311.0,5318.5,3924
2026-04-08 06:00:00+00:00,5322.0,5324.5,5317.0,5317.0,6883
2026-04-08 06:05:00+00:00,5317.5,5325.5,5312.5,5323.0,6823
2026-04-08 06:10:00+00:00,5312.5,5319.5,5312.5,5316.5,19033
2026-04-08 06:15:00+00:00,5307.0,5315.0,5306.5,5314.5,11947
2026-04-08 06:20:00+00:00,5325.0,5325.0,5301.0,5310.0,85639
2026-04-08 06:25:00+00:00,5312.5,5328.0,5311.0,5324.0,6231
2026-04-08 06:30:00+00:00,5317.5,5318.5,5312.5,5312.5,2418
2026-04-08 06:35:00+00:00,5314.0,5324.5,5313.5,5318.0,3612
2026-04-08 06:40:00+00:00,5308.5,5319.0,5306.5,5314.0,5120
2026-04-08 06:45:00+00:00,5303.0,5310.0,5298.5,5308.5,27791
2026-04-08 06:50:00+00:00,5313.0,5313.0,5301.0,5303.0,3496
2026-04-08 06:55:00+00:00,5312.5,5320.0,5311.0,5311.0,4986
2026-04-08 07:00:00+00:00,5308.5,5318.0,5305.0,5313.0,2912
2026-04-08 07:05:00+00:00,5312.0,5314.0,5308.0,5309.5,1942
2026-04-08 07:10:00+00:00,5318.5,5320.0,5312.0,5312.0,5574
2026-04-08 07:15:00+00:00,5323.0,5324.5,5317.0,5318.5,17274
2026-04-08 07:20:00+00:00,5327.0,5328.5,5320.5,5320.5,3867
2026-04-08 07:25:00+00:00,5320.0,5330.0,5319.0,5329.5,27958
2026-04-08 07:30:00+00:00,5311.0,5320.0,5310.0,5320.0,5158
2026-04-08 07:35:00+00:00,5312.0,5313.5,5310.0,5311.5,2952
2026-04-08 07:40:00+00:00,5310.0,5315.0,5310.0,5312.0,3151
2026-04-08 07:45:00+00:00,5311.0,5315.0,5309.0,5310.0,1746
2026-04-08 07:50:00+00:00,5314.5,5315.5,5311.0,5311.0,1314
2026-04-08 07:55:00+00:00,5309.0,5316.5,5307.0,5314.0,3508
2026-04-08 08:00:00+00:00,5301.0,5309.0,5296.0,5309.0,21371
2026-04-08 08:05:00+00:00,5302.5,5306.5,5300.5,5301.0,2593
2026-04-08 08:10:00+00:00,5296.0,5304.0,5295.5,5302.5,4102
2026-04-08 08:15:00+00:00,5293.5,5299.0,5290.5,5296.0,4371
2026-04-08 08:20:00+00:00,5294.5,5298.0,5293.0,5293.5,1923
2026-04-08 08:25:00+00:00,5296.5,5299.5,5293.0,5294.5,2178
2026-04-08 08:30:00+00:00,5294.0,5299.0,5293.0,5295.5,2275
2026-04-08 08:35:00+00:00,5291.0,5297.0,5288.0,5294.0,5096
2026-04-08 08:40:00+00:00,5290.5,5297.0,5289.0,5291.0,2299
2026-04-08 08:45:00+00:00,5300.5,5303.0,5290.5,5290.5,2848
2026-04-08 08:50:00+00:00,5301.5,5307.5,5296.5,5302.0,33759
2026-04-08 08:55:00+00:00,5299.5,5304.0,5293.0,5301.0,3272
2026-04-08 09:00:00+00:00,5294.0,5300.0,5293.5,5297.0,2540
2026-04-08 09:05:00+00:00,5291.0,5295.5,5288.5,5294.0,5700
2026-04-08 09:10:00+00:00,5293.0,5295.0,5286.0,5290.0,4503
2026-04-08 09:15:00+00:00,5293.0,5308.0,5293.0,5293.0,14379
2026-04-08 09:20:00+00:00,5290.0,5294.0,5287.5,5292.5,9517
2026-04-08 09:25:00+00:00,5289.0,5292.0,5287.5,5288.5,20833
2026-04-08 09:30:00+00:00,5289.5,5291.0,5281.0,5290.0,26436
2026-04-08 09:35:00+00:00,5294.0,5300.0,5289.0,5290.0,29647
2026-04-08 09:40:00+00:00,5289.0,5295.0,5283.0,5295.0,15714
2026-04-08 09:45:00+00:00,5287.0,5290.0,5285.0,5289.0,16665
